지점명,주소,주소1,주소2,주소3
논산,충청남도 논산시 중앙로398번길 13-9 더 채움 리저브 건물 1층,충청남도,논산시,중앙로398번길 13-9 더 채움 리저브 건물 1층
보은,충청북도 보은군 보은읍 보은로 95,충청북도,보은군,보은읍 보은로 95
대천,충청남도 보령시 번영로 41(대천동),충청남도,보령시,번영로 41(대천동)
공주,충청남도 공주시 웅진로 150,충청남도,공주시,웅진로 150
둔산선사,대전광역시 서구 청사서로 42 효성프라자 1층,대전광역시,서구,청사서로 42 효성프라자 1층
온양,충청남도 아산시 온궁로 32,충청남도,아산시,온궁로 32
대전동부,대전광역시 동구 동서대로1695번길 30,대전광역시,동구,동서대로1695번길 30
대전버드내,대전광역시 중구 태평로 30,대전광역시,중구,태평로 30
충주,충청북도 충주시 예성로151,충청북도,충주시,예성로151
제천,충청북도 제천시 풍양로13길 5,충청북도,제천시,풍양로13길 5
대전은행,대전광역시 중구 중앙로 174(은행동),대전광역시,중구,중앙로 174(은행동)
대전중앙,대전광역시 중구 선화동 3-3번지,대전광역시,중구,선화동 3-3번지
롯데마트춘천,강원도 춘천시 방송길 84 롯데마트內,강원도,춘천시,방송길 84 롯데마트內
알펜시아리조트,강원도 평창군 대관령면 솔봉로 325,강원도,평창군,대관령면 솔봉로 325
태백,강원도 태백시 태백로 898,강원도,태백시,태백로 898
동해,강원도 동해시 천곡로 74,강원도,동해시,천곡로 74
원통,강원도 인제군 북면 원통로147 길 27,강원도,인제군,북면 원통로147 길 27
원주무실,강원도 원주시 시청로 86,강원도,원주시,시청로 86
영월,강원도 영월군 영월읍 중앙로 24,강원도,영월군,영월읍 중앙로 24
횡성,강원도 횡성군 횡성읍 문정로 25,강원도,횡성군,횡성읍 문정로 25
양구,강원도 양구군 양구읍 양록길 99,강원도,양구군,양구읍 양록길 99
단구GS마트,강원도 원주시 서원대로390,강원도,원주시,서원대로390
삼척,강원도 삼척시 진주로32,강원도,삼척시,진주로32
원주하나로,강원도 원주시 무실로 182,강원도,원주시,무실로 182
강원대학,강원도 춘천시 서부대성로 243,강원도,춘천시,서부대성로 243
춘천명동EXP,강원도 춘천시 중앙로1가 91,강원도,춘천시,중앙로1가 91
홍천,강원도 홍천군 홍천읍 신장대리 79-71,강원도,홍천군,홍천읍 신장대리 79-71
원주우산,강원도 원주시 우산로 72,강원도,원주시,우산로 72
강릉터미날,강원도 강릉시 하슬라로 15,강원도,강릉시,하슬라로 15
속초,강원도 속초시 금호동 중앙로 128,강원도,속초시,금호동 중앙로 128
춘천명동,강원도 춘천시 조양동 125,강원도,춘천시,조양동 125
강릉,강원도 강릉시 경강로 2106,강원도,강릉시,경강로 2106
원주일산,강원도 원주시 천사로 213,강원도,원주시,천사로 213
인천검암,인천광역시 서구 승학로 505,인천광역시,서구,승학로 505
일산풍동,경기도 고양시 일산동구 숲속마을로 48,경기도,고양시,일산동구 숲속마을로 48
일산후곡,경기도 고양시 일산서구 일산로 544,경기도,고양시,일산서구 일산로 544
의왕부곡,경기도 의왕시 부곡중앙남1길 3,경기도,의왕시,부곡중앙남1길 3
용인둔전,경기도 용인시 포곡읍 포곡로 107번길 2,경기도,용인시,포곡읍 포곡로 107번길 2
인천간석,인천광역시 남구 주안로219,인천광역시,남구,주안로219
성남단대,경기도 성남시 중원구 산성대로 372번길 15,경기도,성남시,중원구 산성대로 372번길 15
의정부호원,경기도 의정부시 평화로238,경기도,의정부시,평화로238
인천월미마이랜드,인천광역시 중구 월미문화로 81,인천광역시,중구,월미문화로 81
인천남동공단,인천광역시 남동구 논현로 40 1층,인천광역시,남동구,논현로 40 1층
부천뉴코아,경기도 부천시 원미구 송내대로 239(상동),경기도,부천시,원미구 송내대로 239(상동)
김포장기,경기도 김포시 김포한강 1로 78번길 5(장기동),경기도,김포시,김포한강 1로 78번길 5(장기동)
평촌귀인,경기도 안양시 동안구 평촌대로 139,경기도,안양시,동안구 평촌대로 139
고양행신역,경기도 고양시 덕양구 행신동 무원로6번길 50,경기도,고양시,덕양구 행신동 무원로6번길 50
인천올리브,인천광역시 남동구 남동대로 880,인천광역시,남동구,남동대로 880
롯데마트고양,경기도 고양시 덕양구 행신동 중앙동 558번길 21,경기도,고양시,덕양구 행신동 중앙동 558번길 21
인천송도,인천광역시 연수구 신송로 122,인천광역시,연수구,신송로 122
롯데마트평택배미,"경기도 평택시 평택5로 30 (합정동, 1층)",경기도,평택시,"평택5로 30 (합정동, 1층)"
홈플러스일산,경기도 고양시 일산동구 중앙로1275번길 64,경기도,고양시,일산동구 중앙로1275번길 64
용인보정,경기도 용인시 기흥구 죽전로 39,경기도,용인시,기흥구 죽전로 39
평택팽성,경기도 평택시 팽성읍 동서촌로97,경기도,평택시,팽성읍 동서촌로97
화성향남,경기도 화성시 향남읍 발안로 107,경기도,화성시,향남읍 발안로 107
아울렛광명,경기도 광명시 철산로 4 지하 2층,경기도,광명시,철산로 4 지하 2층
인천논현,인천광역시 남동구 논고개로123번길17,인천광역시,남동구,논고개로123번길17
포천D/T,경기도 포천시 소흘읍 호국호 231,경기도,포천시,소흘읍 호국호 231
홈플러스평촌,경기도 안양시 동안구 평촌대로 253번길 48,경기도,안양시,동안구 평촌대로 253번길 48
수원북문,경기도 수원시 장안구 영화동 301-6,경기도,수원시,장안구 영화동 301-6
화성봉담,경기도 화성시 봉담읍 동화리 599-2번지 이원타워 1층 롯데리아,경기도,화성시,봉담읍 동화리 599-2번지 이원타워 1층 롯데리아
수원성대,경기도 수원시 장안구 서부로 2121,경기도,수원시,장안구 서부로 2121
홈플러스계산,인천광역시 계양구 오조산 공원로 14,인천광역시,계양구,오조산 공원로 14
화성동탄,경기도 화성시 동탄문화센터로 71-3,경기도,화성시,동탄문화센터로 71-3
롯데마인천삼산B1,인천광역시 부평구 길주로623-0,인천광역시,부평구,길주로623-0
용인상현,"경기도 용인시 수지구 상현로 114, 나래빌딩 104-106호",경기도,용인시,"수지구 상현로 114, 나래빌딩 104-106호"
인천가좌,인천광역시 서구 원적로 85,인천광역시,서구,원적로 85
화성기안,경기도 화성시 효행로287.보보스프라자106,경기도,화성시,효행로287.보보스프라자106
광명,경기도 광명시 광명로 890,경기도,광명시,광명로 890
의정부제일,경기도 의정부시 시민로131번길 16,경기도,의정부시,시민로131번길 16
인천만수,인천광역시 남동구 만수로47 만수메디칼 빌딩105호,인천광역시,남동구,만수로47 만수메디칼 빌딩105호
호평,경기도 남양주시 늘을2로 14번길 3,경기도,남양주시,늘을2로 14번길 3
용인구성,경기도 용인시 기흥구 구성로 58,경기도,용인시,기흥구 구성로 58
인천석남,"인천광역시 서구 거북로 87, 1층",인천광역시,서구,"거북로 87, 1층"
파주교하,경기도 파주시 책향기로 419 (동패동),경기도,파주시,책향기로 419 (동패동)
오산원동,경기도 오산시 원동로37번길 37,경기도,오산시,원동로37번길 37
진건,경기도 남양주시 진건읍 진건오남로 75 롯데리아,경기도,남양주시,진건읍 진건오남로 75 롯데리아
수원팔달,경기도 수원시 팔달구 팔달로3가 101-2,경기도,수원시,팔달구 팔달로3가 101-2
가평,경기도 가평군 가평읍 가화로 106,경기도,가평군,가평읍 가화로 106
곤지암,경기도 광주시 곤지암읍 곤지암로 54,경기도,광주시,곤지암읍 곤지암로 54
분당미금아울렛,경기도 성남시 분당구 미금일로154번길 20,경기도,성남시,분당구 미금일로154번길 20
의정부가능역점,경기도 의정부시 평화로635,경기도,의정부시,평화로635
인천원당,인천광역시 서구 당하동 원당대로876,인천광역시,서구,당하동 원당대로876
홈플러스인하,인천광역시 남구 소성로 6,인천광역시,남구,소성로 6
화성태안,경기도 화성시 병점1로 221,경기도,화성시,병점1로 221
인천당하,인천광역시 서구 완정로 18,인천광역시,서구,완정로 18
성남상대원,경기도 성남시 중원구 희망로 348,경기도,성남시,중원구 희망로 348
일산대화,경기도 고양시 일산서구 대화로136,경기도,고양시,일산서구 대화로136
롯데마트의왕,경기도 의왕시 계원대학로 7,경기도,의왕시,계원대학로 7
화성발안,경기도 화성시 향남읍 삼천병마로 207,경기도,화성시,향남읍 삼천병마로 207
안양비산,경기도 안양시 동안구 관악대로 131,경기도,안양시,동안구 관악대로 131
홈플러스시화,경기도 시흥시 희망공원로 269,경기도,시흥시,희망공원로 269
일산중산,경기도 고양시 일산동구 중산로 245번길,경기도,고양시,일산동구 중산로 245번길
롯데마트오산,경기도 오산시 경기대로 271,경기도,오산시,경기대로 271
롯데마트주엽,경기도 고양시 일산서구 중앙로1496,경기도,고양시,일산서구 중앙로1496
수원율현,경기도 수원시 팔달구 일월로22번길 4,경기도,수원시,팔달구 일월로22번길 4
파주법원,경기도 파주시 법원읍 술이홀로879번길 13-2,경기도,파주시,법원읍 술이홀로879번길 13-2
안산역사,경기도 안산시 단원구 중앙대로 462,경기도,안산시,단원구 중앙대로 462
시흥제일,경기도 시흥시 호현로10번길 17,경기도,시흥시,호현로10번길 17
군포당동,경기도 군포시 고산로262번길 1층,경기도,군포시,고산로262번길 1층
안산제일,경기도 안산시 단원구 선부광장1로 56,경기도,안산시,단원구 선부광장1로 56
안성중앙,경기도 안성시 중앙로 397,경기도,안성시,중앙로 397
서울랜드2호,경기도 과천시 막계동 광명로 181(서울랜드),경기도,과천시,막계동 광명로 181(서울랜드)
봉일천,경기도 파주시 조리읍 봉천로 40,경기도,파주시,조리읍 봉천로 40
분당미금,경기도 성남시 분당구 돌마로 68,경기도,성남시,분당구 돌마로 68
시흥연성,경기도 시흥시 진말로 19번길 16,경기도,시흥시,진말로 19번길 16
부천상동,"경기도 부천시 원미구 상동로 87 가나베스트타운 110,111",경기도,부천시,"원미구 상동로 87 가나베스트타운 110,111"
야탑역,경기도 성남시 분당구 성남대로925번길 11,경기도,성남시,분당구 성남대로925번길 11
안산신도시,경기도 안산시 단원구 고잔동 광덕대로 154 로데오타운 1F,경기도,안산시,단원구 고잔동 광덕대로 154 로데오타운 1F
인천청천,인천광역시 부평구 마장로 396,인천광역시,부평구,마장로 396
시흥시화,경기도 시흥시 옥구상가2길 4,경기도,시흥시,옥구상가2길 4
양평,경기도 양평군 양평읍 역전길3,경기도,양평군,양평읍 역전길3
안산초지,경기도 안산시 단원구 광덕1로 55,경기도,안산시,단원구 광덕1로 55
남양주청학,경기도 남양주시 청학로중앙길15,경기도,남양주시,청학로중앙길15
안양역사,경기도 안양시 만안구 만안로 232,경기도,안양시,만안구 만안로 232
홈플러스동수원,경기도 수원시 팔달구 호원로 257,경기도,수원시,팔달구 호원로 257
동암남부,인천광역시 부평구 동암남로 5,인천광역시,부평구,동암남로 5
의정부용현,경기도 의정부시 충의로 62,경기도,의정부시,충의로 62
동인천역전,인천광역시 중구 참외전로 122(인현동),인천광역시,중구,참외전로 122(인현동)
일산탄현,경기도 고양시 일산서구 일현로 47,경기도,고양시,일산서구 일현로 47
인천용현,인천광역시 남구 낙섬중로 42,인천광역시,남구,낙섬중로 42
금촌로터리,경기도 파주시 황골로 39,경기도,파주시,황골로 39
하남신장,경기도 하남시 대청로73,경기도,하남시,대청로73
안산본오,경기도 안산시 상록구 샘골로 150 동성빌딩 101,경기도,안산시,상록구 샘골로 150 동성빌딩 101
인천작전,인천광역시 계양구 안남로 548,인천광역시,계양구,안남로 548
홈플러스구월,인천광역시 남동구 에술로 198 (구월동),인천광역시,남동구,에술로 198 (구월동)
장현,경기도 남양주시 진접읍 장현로 93,경기도,남양주시,진접읍 장현로 93
수원터미널,경기도 수원시 권선구 경수대로 270 1311호,경기도,수원시,권선구 경수대로 270 1311호
인천강화,인천광역시 강화군 강화읍 강화대로 419,인천광역시,강화군,강화읍 강화대로 419
화성남양,경기도 화성시 남양읍 남양성지로 147,경기도,화성시,남양읍 남양성지로 147
수원권선,경기도 수원시 권선구 동수원로 242번길 20,경기도,수원시,권선구 동수원로 242번길 20
인천학익,인천광역시 남구 매소홀로 466,인천광역시,남구,매소홀로 466
양주덕정,경기도 양주시 고암길 306-77,경기도,양주시,고암길 306-77
시흥은행,경기도 시흥시 대은로83,경기도,시흥시,대은로83
평택안중,경기도 평택시 안중읍 안중로 109-2,경기도,평택시,안중읍 안중로 109-2
일산마두,경기도 고양시 일산동구 일산로 239번길,경기도,고양시,일산동구 일산로 239번길
일동,경기도 포천시 일동면 화동로 1051번길 4-7,경기도,포천시,일동면 화동로 1051번길 4-7
인천남동구청,인천광역시 남동구 장승남로 54,인천광역시,남동구,장승남로 54
인천연수,인천광역시 연수구 샘말로 55,인천광역시,연수구,샘말로 55
동수원,경기도 수원시 팔달구 인계로 166번길 48-21,경기도,수원시,팔달구 인계로 166번길 48-21
경안제일,경기도 광주시 중앙로 152,경기도,광주시,중앙로 152
부천고강,경기도 부천시 오정구 역곡로481번길 9,경기도,부천시,오정구 역곡로481번길 9
전곡,경기도 연천군 전곡읍 온골로 49,경기도,연천군,전곡읍 온골로 49
마석,경기도 남양주시화도읍 마석로 14,경기도,남양주시화도읍,마석로 14
철원동송,강원도 철원군 동송읍 이평1리 679-2,강원도,철원군,동송읍 이평1리 679-2
인천부개,인천광역시 부평구 길주남로 155,인천광역시,부평구,길주남로 155
인천옥련,인천광역시 연수구 둑배로 40번길 39,인천광역시,연수구,둑배로 40번길 39
시흥정왕,경기도 시흥시 정왕대로 220,경기도,시흥시,정왕대로 220
주안고려,인천광역시 남구 주안동 미추홀대로 743,인천광역시,남구,주안동 미추홀대로 743
인천병방,인천광역시 계양구 장제로 907,인천광역시,계양구,장제로 907
인천구월,인천광역시 남동구 구월로 270,인천광역시,남동구,구월로 270
여주,경기도 여주시 세종로 21,경기도,여주시,세종로 21
인천계양,인천광역시 계양구 용종로 2 계산프라자 1층,인천광역시,계양구,용종로 2 계산프라자 1층
인천신기,인천광역시 남구 인하로 287,인천광역시,남구,인하로 287
수원화서,경기도 수원시 팔달구 팔달로 105,경기도,수원시,팔달구 팔달로 105
포천,경기도 포천시 신읍동 41-3번지,경기도,포천시,신읍동 41-3번지
용인터미널,경기도 용인시 처인구 중부대로 1486,경기도,용인시,처인구 중부대로 1486
동두천,경기도 동두천시 중앙로 270,경기도,동두천시,중앙로 270
인천백운,인천광역시 부평구 경원대로1240번길,인천광역시,부평구,경원대로1240번길
하남덕풍,경기도 하남시 신장로 147,경기도,하남시,신장로 147
제물포,인천광역시 남구 경인로 124,인천광역시,남구,경인로 124
산본중앙,경기도 군포시 산본로 343번길 21,경기도,군포시,산본로 343번길 21
양주리치마트,경기도 양주시 덕계동 평화로1415,경기도,양주시,덕계동 평화로1415
부천원미,경기도 부천시 원미구 부천로 53,경기도,부천시,원미구 부천로 53
부천원종,경기도 부천시 소사로 756,경기도,부천시,소사로 756
신갈,경기도 용인시 기흥구 신갈로 60,경기도,용인시,기흥구 신갈로 60
금촌,경기도 파주시 문화로 105,경기도,파주시,문화로 105
안산선부,경기도 안산시 단원구 달미로 63,경기도,안산시,단원구 달미로 63
안산상록수,경기도 안산시 상록구 상록수로40,경기도,안산시,상록구 상록수로40
부천송내,경기도 부천시 원미구 부일로 202-13,경기도,부천시,원미구 부일로 202-13
성남신흥,경기도 성남시 수정구 산성대로 241번길 239,경기도,성남시,수정구 산성대로 241번길 239
인천계산,인천광역시 계양구 경명대로 1049(계산동),인천광역시,계양구,경명대로 1049(계산동)
수원매탄,경기도 수원시 영통구 중부대로 248,경기도,수원시,영통구 중부대로 248
원당,경기도 고양시 덕양구 마상로 154번길 68 (성사동),경기도,고양시,덕양구 마상로 154번길 68 (성사동)
서울랜드점,경기도 과천시 막계동 광명로 181(서울랜드),경기도,과천시,막계동 광명로 181(서울랜드)
성남,경기도 성남시 수정구 수정로 181,경기도,성남시,수정구 수정로 181
홈플러스부산감만,부산광역시 남구 우암로 124,부산광역시,남구,우암로 124
부산경성대,부산광역시 남구 수영로 300,부산광역시,남구,수영로 300
홈플러스해운대,부산광역시 해운대구 해운대해변로 140,부산광역시,해운대구,해운대해변로 140
롯데마트사하,부산광역시 사하구 을숙도대로 610,부산광역시,사하구,을숙도대로 610
A.G선수촌,부산광역시 해운대구 선수촌로 109-1,부산광역시,해운대구,선수촌로 109-1
부산대연,부산광역시 남구 수영로 200,부산광역시,남구,수영로 200
홈플러스아시아드,부산광역시 연제구 종합운동장로 7 (거제동),부산광역시,연제구,종합운동장로 7 (거제동)
부산주례역,부산광역시 사상구 가야대로 316,부산광역시,사상구,가야대로 316
홈플러스센텀시티,부산광역시 해운대구 센텀동로 1-224,부산광역시,해운대구,센텀동로 1-224
부산안락,부산광역시 동래구 안락로 134,부산광역시,동래구,안락로 134
부산아쿠아리움,부산광역시 해운대구 해운대 해변로 266,부산광역시,해운대구,해운대 해변로 266
탑마트신다대,부산광역시 사하구 다송로 58,부산광역시,사하구,다송로 58
부산반여,부산광역시 해운대구 재반로 209,부산광역시,해운대구,재반로 209
신평탑마트,부산광역시 사하구 하신중앙로 210,부산광역시,사하구,하신중앙로 210
부산대신,부산광역시 서구 구덕로 340번길 4,부산광역시,서구,구덕로 340번길 4
구포,부산광역시 북구 낙동대로 1698,부산광역시,북구,낙동대로 1698
영도남항,부산광역시 영도구 영선대로 83,부산광역시,영도구,영선대로 83
부산장림,부산광역시 사하구 장평로 145번길 77,부산광역시,사하구,장평로 145번길 77
영도동삼,부산광역시 영도구 동삼로 25,부산광역시,영도구,동삼로 25
구서,부산광역시 금정구 구서로 3-1,부산광역시,금정구,구서로 3-1
문현,부산광역시 남구 수영로 15,부산광역시,남구,수영로 15
덕천,부산광역시 북구 덕천 1길 26,부산광역시,북구,덕천 1길 26
부산용호,부산광역시 남구 용호로 136-1,부산광역시,남구,용호로 136-1
부산진역,부산광역시 동구 중앙대로 377,부산광역시,동구,중앙대로 377
부산연산,부산광역시 연제구 반송로8,부산광역시,연제구,반송로8
부산양정,부산광역시 부산진구 양정1동 중앙대로 901-1,부산광역시,부산진구,양정1동 중앙대로 901-1
오류동역,서울특별시 구로구 경인로20길 1,서울특별시,구로구,경인로20길 1
사가정역,서울특별시 중랑구 면목로 333,서울특별시,중랑구,면목로 333
고덕역,서울특별시 강동구 동남로73길 26 02호,서울특별시,강동구,동남로73길 26 02호
미아삼거리,서울특별시 성북구 도봉로 29,서울특별시,성북구,도봉로 29
신도림역,서울특별시 구로구 경인로661(신도림동),서울특별시,구로구,경인로661(신도림동)
신곡시장,서울특별시 양천구 신월로 164,서울특별시,양천구,신월로 164
동대문광장,서울특별시 종로구 종로 286,서울특별시,종로구,종로 286
신당역,서울특별시 중구 퇴계로428-1,서울특별시,중구,퇴계로428-1
청량리,서울특별시 동대문구 왕산로 209,서울특별시,동대문구,왕산로 209
홈플러스방학,서울특별시 도봉구 도봉로 678,서울특별시,도봉구,도봉로 678
홈플러스신내,서울특별시 중랑구 신내로 201,서울특별시,중랑구,신내로 201
홈플러스강서,서울특별시 강서구 화곡로 398,서울특별시,강서구,화곡로 398
대림역,서울특별시 영등포구 도림로 148,서울특별시,영등포구,도림로 148
홈플러스금천,서울특별시 금천구 시흥대로 391,서울특별시,금천구,시흥대로 391
장안사거리,서울특별시 동대문구 답십리로 287,서울특별시,동대문구,답십리로 287
염창,서울특별시 강서구 양천로 657,서울특별시,강서구,양천로 657
응암오거리,서울특별시 은평구 응암로 177,서울특별시,은평구,응암로 177
명지대학,서울특별시 서대문구 남가좌2동 324-31,서울특별시,서대문구,남가좌2동 324-31
개봉역,서울특별시 구로 경인로 40길 47 1F,서울특별시,구로,경인로 40길 47 1F
석관,서울특별시 성북구 돌곶이로 75,서울특별시,성북구,돌곶이로 75
남부터미널,서울특별시 서초구 효령로 289 장곡빌딩 103호,서울특별시,서초구,효령로 289 장곡빌딩 103호
시흥중앙,서울특별시 금천구 금하로 712,서울특별시,금천구,금하로 712
까치산역,서울특별시 강서구 강서로 35 롯데리아,서울특별시,강서구,강서로 35 롯데리아
신림녹두,서울특별시 관악구 신림로23길 16,서울특별시,관악구,신림로23길 16
구로가산,서울특별시 금천구 디지털로 188,서울특별시,금천구,디지털로 188
아차산역,서울특별시 광진구 천호대로 665,서울특별시,광진구,천호대로 665
쌍문역,서울특별시 도봉구 도봉로 484,서울특별시,도봉구,도봉로 484
GS마트상계,서울특별시 노원구 한글비석로 471,서울특별시,노원구,한글비석로 471
목동사거리,서울특별시 양천구 등촌로 28,서울특별시,양천구,등촌로 28
세이브마트,서울특별시 관악구 난곡로 220,서울특별시,관악구,난곡로 220
연신내역,서울특별시 은평구 연서로 227,서울특별시,은평구,연서로 227
마천,서울특별시 송파구 마천로 315,서울특별시,송파구,마천로 315
노원역,서울특별시 노원구 상계로 64,서울특별시,노원구,상계로 64
강변씨네마,서울특별시 광진구 광나루로 56길 85,서울특별시,광진구,광나루로 56길 85
금호,서울특별시 성동구 장터길 23,서울특별시,성동구,장터길 23
강변테크노,서울특별시 광진구 광나루로 56길 85 지하1층,서울특별시,광진구,광나루로 56길 85 지하1층
화곡시장,서울특별시 강서구 가로공원로 76길 56 (화곡동) 1층,서울특별시,강서구,가로공원로 76길 56 (화곡동) 1층
성대시장,서울특별시 동작구 동작구 상도3동 324-1 (지하철7호선 신대방삼거리역 1번출구),서울특별시,동작구,동작구 상도3동 324-1 (지하철7호선 신대방삼거리역 1번출구)
석계,서울특별시 노원구 화랑로 325,서울특별시,노원구,화랑로 325
동서울터미널,서울특별시 광진구 구의3동546-1,서울특별시,광진구,구의3동546-1
봉천,서울특별시 관악구 관악로212,서울특별시,관악구,관악로212
제주공항,제주특별자치도 제주시 공항로 2 국내선 청사 4층,제주특별자치도,제주시,공항로 2 국내선 청사 4층
마산터미널,경상남도 창원시 마산회원구 3·15대로 756,경상남도,창원시,마산회원구 3·15대로 756
포항죽도,경상북도 포항시 북구 중흥로 187,경상북도,포항시,북구 중흥로 187
롯데마트울산,울산광역시 남구 달동 삼산로 74(달동),울산광역시,남구,달동 삼산로 74(달동)
울산터미널,울산광역시 남구 화합로 133,울산광역시,남구,화합로 133
포항,경상북도 포항시 북구 중앙로 282,경상북도,포항시,북구 중앙로 282
전주고사,전라북도 전주시 완산구 전주객사5길 22-3(고사동),전라북도,전주시,완산구 전주객사5길 22-3(고사동)
목포상동,전라남도 목포시 백년대로 339,전라남도,목포시,백년대로 339
청주금천,충청북도 청주시 상당구 수영로 285,충청북도,청주시,상당구 수영로 285
강릉교동,강원도 강릉시 교동광장로 106,강원도,강릉시,교동광장로 106
평촌주공공이,경기도 안양시 동안구 관평로 170번길 33,경기도,안양시,동안구 관평로 170번길 33
부천역EXP,경기도 부천시 소사구 부천로1 137호 부천역사쇼핑몰,경기도,부천시,소사구 부천로1 137호 부천역사쇼핑몰
부천역,경기도 부천시 소사구 부천로1 부천역사 쇼핑몰,경기도,부천시,소사구 부천로1 부천역사 쇼핑몰
의정부회룡역,경기도 의정부시 평화로 374 한승아파트,경기도,의정부시,평화로 374 한승아파트
인천연희D/T,인천광역시 서구 서곶로 289,인천광역시,서구,서곶로 289
수원역광장,경기도 수원시 팔달구 덕영대로 924,경기도,수원시,팔달구 덕영대로 924
안산D/T,경기도 안산시 상록구 예술광장1로 68,경기도,안산시,상록구 예술광장1로 68
안양,경기도 안양시 만안구 안양로 292번길 28,경기도,안양시,만안구 안양로 292번길 28
평택중앙,경기도 평택시 평택2로 10번길 10-3,경기도,평택시,평택2로 10번길 10-3
부산사상,부산광역시 사상구 사상로 211,부산광역시,사상구,사상로 211
부산역,부산광역시 동구 중앙대로 201(초량동),부산광역시,동구,중앙대로 201(초량동)
부산터미날1호,부산광역시 금정구 중앙대로 2238,부산광역시,금정구,중앙대로 2238
롯데부산본점시네마,부산광역시 부산진구 가야대로 772,부산광역시,부산진구,가야대로 772
부산비프광장,부산광역시 중구 구덕로 58-1,부산광역시,중구,구덕로 58-1
사당,서울특별시 서초구 동작대로 24,서울특별시,서초구,동작대로 24
키자니아,서울특별시 송파구 올림픽로 240 2층,서울특별시,송파구,올림픽로 240 2층
건대역,서울특별시 광진구 능동로 110,서울특별시,광진구,능동로 110
영등포타임스퀘어B2,서울특별시 영등포구 영중로 15(영등포동 4가)B2층,서울특별시,영등포구,영중로 15(영등포동 4가)B2층
숙대입구역,서울특별시 용산구 한강대로 283,서울특별시,용산구,한강대로 283
신림역,서울특별시 관악구 남부순환로 1610,서울특별시,관악구,남부순환로 1610
동대문역사문화공원역,서울특별시 중구 을지로 255,서울특별시,중구,을지로 255
노량진,서울특별시 동작구 장승배기로 171,서울특별시,동작구,장승배기로 171
건대스타시티,서울특별시 광진구 아차산로272,서울특별시,광진구,아차산로272
신촌로터리,서울특별시 마포구 서강로 137,서울특별시,마포구,서강로 137
캐슬플라자,서울특별시 송파구 올림픽로 269 캐슬골드 B1,서울특별시,송파구,올림픽로 269 캐슬골드 B1
성신여대,서울특별시 성북구 동소문로 117,서울특별시,성북구,동소문로 117
서울역광장,서울특별시 용산구 한강대로 405 101호,서울특별시,용산구,한강대로 405 101호
서울역사,서울특별시 용산구 한강대로 405 109호 2층,서울특별시,용산구,한강대로 405 109호 2층
종각역,서울특별시 종로2가 종로 68,서울특별시,종로2가,종로 68
혜화,서울특별시 종로구 창경궁로 273,서울특별시,종로구,창경궁로 273
신김포공항,서울특별시 강서구 하늘길 김포공,서울특별시,강서구,하늘길 김포공
월드점,서울특별시 송파구 올림픽로 240 1층 롯데월드 스포츠센타,서울특별시,송파구,올림픽로 240 1층 롯데월드 스포츠센타
면목중앙,서울특별시 중랑구 면목로 415,서울특별시,중랑구,면목로 415
구로시장,서울특별시 구로구 구로6동 141-5,서울특별시,구로구,구로6동 141-5
응암,서울특별시 은평구 은평로 136,서울특별시,은평구,은평로 136
구로디지털역,서울특별시 관악구 시흥대로 578,서울특별시,관악구,시흥대로 578
불광,서울특별시 은평구 통일로 741,서울특별시,은평구,통일로 741
길동,서울특별시 강동구 천호대로 1124,서울특별시,강동구,천호대로 1124
마들역,서울특별시 노원구 동일로 1528,서울특별시,노원구,동일로 1528
언더랜드,서울특별시 송파구 올림픽로 240,서울특별시,송파구,올림픽로 240
소공2호,서울특별시 중구 남대문로 81,서울특별시,중구,남대문로 81
발산역,서울특별시 강서구 강서로 56길 24,서울특별시,강서구,강서로 56길 24
광혜원,충청북도 진천군 광혜원면 장기길 104,충청북도,진천군,광혜원면 장기길 104
목동행복한백화점,서울특별시 양천구 목동동로 목동동로309,서울특별시,양천구,목동동로 목동동로309
광명하안,경기도 광명시 범안로 1045,경기도,광명시,범안로 1045
여의도선착장,서울특별시 영등포구 여의동로 290,서울특별시,영등포구,여의동로 290
청주하나로,충청북도 청주시 상당구 무농정로 32 청주하나로클럽內,충청북도,청주시,상당구 무농정로 32 청주하나로클럽內
전주효자서부,전라북도 전주시 완산구 호암로 65,전라북도,전주시,완산구 호암로 65
시흥정왕역,경기도 시흥시 마유로418번 길10,경기도,시흥시,마유로418번 길10
아산탕정,충청남도 아산신 탕정면 탕정면로 37,충청남도,아산신,탕정면 탕정면로 37
